text,gender,comments,likes,time
文科生的问题不在于他从事什么行业，最核心的原因是文科生过剩了，这个过剩不是一般意义上的，不是100个里面挑80个的问题，这个是100万里面只挑10万的问题。100个里面挑80个，剩下20个还可以去转行干别的，但是100万里剩下这80万，让他们去干什么呢？文科生所从事的行业之所以没那么理直气壮，是因为需求量没那么大，供给量太大造成。古代一个秀才的水平有多高呢？就相当于今天的高中生吧！会写个文章认点字而已，今天我们大部分人能做到，但为什么古时候的秀才社会地位就很高？他就有谋生技能？原因还是古代的秀才人很少，可以帮人写信赚钱，教书挣钱，另外，他还可以帮别人当秘书当师爷挣钱，因为这批人供给量很小，但是市场的需求它比较大，所以古代的秀才可以以此来谋生，都没有问题，甚至可以理直气壮的活下去。今天大部分的文科生所从事的行业很卑微的，因为行业是过剩的，供给大于需求的，那岗位更别说了，行业本身就很卑微，人就显得更加卑微了，有你没你差别不大。古代在方圆十里可能就两个秀才，自然就理直气壮了，你不找我找谁呢？搞技术搞理工的也存在这个问题，这些年的经济的大发展造就了大量的理工科岗位，所以理工科的人才显得理直气壮，有技术的人也有供需矛盾，30年前一个司机都是很理直气壮的，会开车会修车的司机是很牛气的，今天司机很不值钱，为什么呢？因为司机需求量小了，供给量太大了。即便是程序员也存在这样的问题，以前程序员少的时候都是被捧在手心里面的，工资高福利好，二十几岁就拿着其他行业40岁的工资，每个人都在想着怎么样跳槽涨工资。供需问题，人少了自然就金贵就值钱。今天的程序员竟然担忧自己被裁员失业，20几年前怎么会有这种情况发生？无非就是供需发生变化，需求没变，供给量太大。张雪峰的理论只是看到表面问题，没有看到深刻的社会问题，文科行业过剩了，行业本身是很卑微的，假如中国现在只有几千个律师，那你看看搞法律的人是不是很牛？大家都没饭吃的地步了，你能不卑微吗？以前学外语的人或者学中文的人很少，既可以教书，又可以到企业里，因为高学历的文科人才紧缺，今天你想当个翻译都没地方当去，能翻译的人太多了。不应该招这么多大学生，尤其是文科大学生，结果大家都被拖下水了，张雪峰是混淆概念的，东北鹤岗的房子几万块钱一套，深圳的房子几百万一套，一样成本的房子为什么差别这么大？因为东北没有需求，深圳它有需求，就这么简单，文科生也是这样。,1,2,3,2023-12-12 5:19
为了保证学文科的人不为了钱而曲学阿世，以后文科可以效法德意志帝国的外交官，在学生报考之前必须先提交“财产性收入证明”，只有证明自己可以凭借财产生活，可以不为五斗米折腰的人才有资格学文科。比如年收入在二十万以上的可以学中文、五十万以上的可以学历史、一百万的可以学哲学。注意这是“财产性收入”，也就是地租、国债利息、大企业股份分红，不能是父母工资、不能是父母炒股利润，因为不够稳定。至于文科的“政治学”这个领域，就不能光要求收入证明了，还需要父母任职证明，厅级以上才可以学政治学。,1,52,900,2023-12-12 4:18
他算客气的了事实是，何止文科，理工科又能好到哪里去？服务的对象不一样罢了。关注这些虚头巴脑的不如多花点心思想想怎么提升自我。哦对了，我工科毕业，我经常对别人自称“客服”。有啥接受不了的吗？我确实就是个为客户解决问题、提供相应的服务、拿到目标订单的客服啊。当然了，很华丽的title我也有过：毕业进菊厂在CBG被分配至地市，名片上的title是“XX地市总经理”，可不一样还是个舔狗吗？,1,1,3,2023-12-12 2:48
没毛病阿。奇怪的是大众对“服务业”的反应，非常敏感，属于是大众把“服务业”的鄙夷刻在骨子里了。,-1,0,0,2023-12-12 1:58
我母鸡。我自己都是“生化环材四大天坑”之首的生物狗，我有什么好说的。全听别人说的话，我发现没有任何一个专业好的。“劝人学医天打雷劈”“电子计算机码农秃顶掉头发”“市场营销”“土木老哥”……带着功利的目的，那是，什么专业就业又好，又赚大钱，又不难学，又不劳苦的？不如读个专科，或者去新东方和蓝翔学个技术。真的，每次看到一群人讨论哪个专业好，哪个专业不好的时候就挺搞笑。蔡元培就任北京大学的演说放在现在，还是一点没变。中国为什么培养不出顶尖人才？“一曰抱定宗旨。诸君来此求学，必有一定宗旨，欲知宗旨之正大与否，必先知大学之性质。今人肄业专门学校，学成任事，此固势所必然。而在大学则不然，大学者，研究高深学问者也。外人每指摘本校之腐败，以求学于此者，皆有做官发财思想，故毕业预科者，多入法科，入文科者甚少，入理科者尤少，盖以法科为干禄之终南捷径也。因做官心热，对于教员，则不问其学问之浅深，惟问其官阶之大小。官阶大者，特别欢迎，盖为将来毕业有人提携也。现在我国精于政法者，多入政界，专任教授者甚少，故聘请教员，不得不聘请兼职之人，亦属不得已之举。究之外人指摘之当否，姑不具论，然弭谤莫如自修，人讥我腐败，而我不腐败，问心无愧，于我何惧？果欲达其做官发财之目的，则北京不少专门学校，入法科者尽可肄业于法律学堂，入商科者亦可投考商业学校，又何必来此大学？所以诸君须抱定宗旨，为求学而来。入法科者，非为做官；入商科者，非为致富。宗旨既定，自趋正轨，诸君肄业于此，或三年，或四年，时间不为不多，苟能爱惜光阴，孜孜求学，则其造诣，容有底止。若徒志在做官发财，宗旨既乖，趋向自异。平时则放荡冶游，考试则熟读讲义，不问学问之有无，惟争分数之多寡；试验既终，书籍束之高阁，毫不过问，敷衍三四年，潦草塞责，文凭到手，即可借此活动于社会，岂非与求学初衷大相背驰乎？光阴虚度，学问毫无，是自误也。且辛亥之役，吾人之所以革命，因清廷官吏之腐败。即在今日，吾人对于当轴多不满意，亦以其道德沦丧。今诸君苟不于此时植其基，勤其学，则将来万一因生计所迫，出而仕事，但任讲席，则必贻误学生；置身政界，则必贻误国家。是误人也。误己误人，又岂本心所愿乎？故宗旨不可以不正大。此余所希望于诸君者一也。”文科都是服务业，谁赞成，谁反对？打一架吧。打一架最省事。,1,1,0,2023-12-12 1:58
他说的对，甚至搞第三产业直接就是文科生的工作方向，但是我们的问题是文化产业不够发达，服务业的盘子还不够大，容纳不了这么多就业，至于追究服务业的问题，那其实是文化限制和经济水平上过多低端就业造成的低收入水平限制的。有了皇帝和强大的王朝，才能供养职业文官，有了普世教会才有各级神官，有了市民阶层才有小说戏曲，道理是相通的。至于说现代工商业催生诉讼和律师，小资产阶级子弟的闲钱和精神苦闷养活了未明子，那更是此类原理的绝佳证明了。学文科先考虑服务谁，实在不行去做餐饮业零售业管培生干基础性工作也是出路。社会生产往往是多数人的主流出路，这一点不会改变的。,1,0,0,2023-12-12 1:45
没什么问题啊，理工科学生也有很多人从事服务业啊，只要是正经的清白的用自己的劳动谋生，都不丢人啊。,1,0,2,2023-12-12 1:32
文科是服务业这个大家都无所谓，甚至大家还会有点小窃喜，服务业大多工作环境比较好。主要是后面那个“舔”字。虽然事实是大部分文科生从事的第一份工作是要学会放下脸面。但是大家谁也不喜欢被贴脸输出。,1,0,0,2023-12-12 1:02
为人民服务哪里出错了？,1,0,0,2023-12-12 0:40
怎么，你不愿意为人民服务？,1,0,2,2023-12-12 0:37
…刚评完国自然，你和我说不用舔？？？什么时候舔也分等级了，内卷这么厉害的吗？,-1,0,0,2023-12-12 0:18
张雪峰的言论又冲上热搜，评论一如既往地分为两派，一派是张雪峰老师的支持者，他们觉得他们的张雪峰老师又被搞了，又戳中了某些人的痛处，被迫出来道歉；一派自然是张雪峰老师的反对者，绝大部分是大学文科教授，他们认为文科生承担传承中华优秀传统文化的使命，这是无比重要的责任，还举出历史上的圣人、大思想家的案例，他们的地位要远高于像张衡、沈括这样的科学家。作为一个彻彻底底的文科生，我来尝试着理性探讨一下张雪峰说的这一番话是否合理。一、“所有文科都是服务业”？张雪峰说“所有文科都是服务业”，这句话究竟有没有问题？这话没毛病，不仅文科是服务业，我觉得，任何学科本质上都是服务业。作为下属，要完成领导交代的任务，这是服务领导。作为乙方，要全力完成客户的要求，这是服务用户。作为工程师，要制作出市场需要的产品，这是服务需求。不过，从张雪峰后面的表述中，这句话依然是有问题的。他并未把理工科算作服务业，还举了他们公司技术大牛的案例，说产品都得靠他研发，他不敢轻易辞退，还得求着他去做产品。然后，他才能拿着研发出来的产品去完成销售的指标。即便如此，这里面还存在着市场验证的问题，技术人员再牛，他也得需要前端的用户需求信息，和后端的销售人员的发力。无论是前端和后端，都得靠专人去了解实际情况，才能保证技术人员研发的产品是符合市场和用户需求的，才能卖出令人满意的价格，获得可观的利润。因此，我敢说，他不仅不敢轻易辞退技术大牛，也不敢轻易辞退销售大牛，只不过，他可能就是他们公司里的销售大咖罢了。任何一个专业，做到顶尖的水平，都具有极宽的护城河，都不会惧怕被辞退，因为他们很容易找到下一份工作，或是自己创业。因而，“所有文科都是服务业”这句话没错，但不够全面。二、“服务业总结一个字就是‘舔’”？这句话是争议最大的，因为后面，张雪峰还加了个“爷，我给你笑一个”的神情，更加剧了这种不适。那这句话到底有没有问题呢？有，但也没那么严重。其实，单论“舔”字本身，是个中性的概念，没有明显的褒贬，不过，张雪峰的这一套解释+动作其实传递出的含义是“跪舔”，这明显带有贬义性质。在我们的传统文化中，存在着两套语言系统，一种是可以明说的话，是能摆在台面上说的，我们称之为“阳”，而有另一套话语，是我们无法宣之于口，但能心领神会的，我们称之为“阴”，这种话，你要是在私下说，我们都会笑笑，并在心里拍手鼓掌，但明面上，我们绝不认同。张雪峰却把“阴”变成了“阳”，这就会伤害到一些人，比如说高级知识分子，他们接受的教育，让他们打从心眼里瞧不上这些人，但却发现，在社会里，这一类人往往混得还不错。其实，很多人也有同样的想法。我们是不想舔吗？显然不是，只是我们发现“舔”也是一门学问，怎样让领导、客户都满意，又能帮公司赚到钱，还能升职加薪，同时又被损害自尊，事实证明，这是你在想peach，根本就不可能同时满足这三个条件，想要赚到钱，你总是要放弃一点什么的，比如面子，或是知识分子清高的臭毛病。人嘛！总是要切一点良心，换一点野心嘛！毕竟，命运也从来不做亏本生意！不过，张雪峰只讲到了其中的一个方面，就是甲方大如天，不过，事情还有另外一个面向，就是你想获得客户的认同，是需要展现出足够的专业性，你要证明你能提供足够的价值。以张雪峰老师为例，为什么他能获得家长和学生的认同呢？是因为他会舔吗？显然不是，是因为他确实能提供最切实的建议，而且他确实帮助到了绝大多数普通家庭的孩子，这就是张雪峰老师站在用户角度，设身处地为用户着想，并能提供最切实可行的解决方案，才获得了最广泛的认同。服务业的本质就是价值交换，你能提供多大的价值，就能赚多少钱，只有展现了你的专业性，用户才愿意为你付费。其实，令人不适的另外一点，是张老师的神情，这让他的表述整体都充满了一种谄媚的意味。要知道，虽然我们从事的是服务业，我们也是可以拒绝服务某些用户的，比如：故意找茬的，要承诺效果的，付费能力弱的，我们都不接受。尤其是我作为一个老师，一个彻底的服务业从业者，我们也是只渡有缘人，有些学生喜欢不懂装懂，明明不会，还觉得老子天下第一的，那我们也教不了，还有无论如何也不想学的，那我们也没办法，这样的学生只能放弃，毕竟我们的时间是很宝贵的，只能帮助那些自己学习态度良好，并且认真学习、虚心请教的学生，毕竟，选择是双向的，强扭的瓜不甜。这里面有一层内容是我们不可以忽略的，就是张雪峰现在的身份，以及他说这番话的立场究竟是什么，其实从他的话语中，可以看出他已经预设了立场，他把文科等同于档次低，言外之意，就是理工科档次高。那好，我们来看一下张雪峰老师现在从事的是什么行业，给大家做高考咨询，显然是服务业，那按照他的逻辑，他现在干的很明显是文科专业，既然文科专业都是低档次的工作，也就是说，张雪峰老师现在从事的就是一份低档次的工作，我们看一下张老师的头衔，考研名师，知名IP，公司创始人，年收入千万，这显然跟档次低没有任何关系，因此，他的逻辑很明显是矛盾的。那他究竟为什么要那么说呢？当然是为了达到他想达到的目的，就是让这个考生报考理工科，为了打消他对读文科的想法，打情绪牌是最快捷的，作为一个文科生，我不得不承认他说的文科的现状基本上是符合实际的。对于一个即将离开学校，步入社会的大学毕业生而言，相比于理科，文科确实没有专业壁垒，而是需要积累自己各方面的能力，是一门极重复利的学科。以历史学为例，年过半百的大咖都算年轻的，基本上成名都得在60岁以上。因为知识的积累是需要时间的，你得看过成千上万的书，思考过无数个深入的问题，再加上阅历的增加，你才有可能对某些问题形成比较深入的认识。你活得越久，出的成果才有可能越多。所以，我们历史专业有一句话，你要有甘坐冷板凳的毅力，才有可能出成果，就是这个原因。不过，这对于一个大学生来说，确实是不容易做到，除非你真的是极其热爱这门学科才可以做到。当然，除了需要耐力之外，你还需要有点情怀，毕竟中国传统文化也确实需要有人来传承，要有人来做孔孟老庄，不过，它的实现路径也确实是太长了，在这样一个求快的时代，想要做到这些，确实需要有极大的勇气、毅力和能力，因此，对一个人的综合能力也越高。要想把文科和理科的区别、利弊阐述清楚，需要比较长的时间，显然，张雪峰是不会花这样的时间去梳理的，他只能用最快、最简单的方式来说明他的建议，最快的方式肯定是诉诸于情绪，这就是张雪峰这一番言论最深层的逻辑考虑。三、文科 or 理科，我究竟应该怎么选？这个问题，我很难给出确定性的答案，但我尝试着提供我的想法。无论你想选择文科还是理科，请问问自己的内心，在学哪一门学科的时候，你的内心会产生一种悸动，或者你在思考哪些问题的时候会充满兴奋，内心中会产生这样的想法，我要是不搞懂这个问题，压根就睡不着觉，那可能就是你热爱的专业。不过，根据我的经验，很少有人会产生这种感觉，那么，就问自己，你到底是想要短期内就获得比较大的收益，还是可以忍受长期获利？你是学文科更轻松，还是学理科更容易呢？你觉得自己可以在这个专业中坚持多久呢？回答这些问题，至少可以帮助你直视欲望，和找到自己擅长的事情，还是那句话，跟从自己内心的声音！或者还有一个更简单的解决方案，先去做个打工人，很多问题会在工作的时候，自然而然地得出答案的，别问我是怎么知道的！懂得都懂！最后，给你一个忠告，你做的任何一个决策，都不可能管一辈子的。所以，听从自己当下的声音，去做现阶段你最想做的事情，即便你选了一个错误的专业，大学里还能转专业啊！实在不行，你找个自己喜欢的工作，也可以啊！年轻人是最不应该惧怕失败的！去吧！去迎接你人生中的重要时刻，和每一个巨大的挑战，去拼，去闯，你一定会折腾出一片广阔天地的！,0,0,5,2023-12-12 0:06
